isi,prime,target,condition,meanRT
50,contest,back,unrel_strong,710.3
1050,contest,back,unrel_strong,609.5
50,teenager,back,unrel_weak,716.7
1050,teenager,back,unrel_weak,681.6
50,knapsack,backpack,strong,657.3
1050,knapsack,backpack,strong,702.5
50,handbag,backpack,weak,727.6
1050,handbag,backpack,weak,653.6
50,dice,backpack,unrel_strong,795.0
1050,dice,backpack,unrel_strong,702.0
50,means,backpack,unrel_weak,683.7
1050,means,backpack,unrel_weak,659.3
50,forward,backward,strong,640.7
1050,forward,backward,strong,744.8
50,bend,backward,weak,667.5
1050,bend,backward,weak,652.7
50,parched,backward,unrel_strong,742.2
1050,parched,backward,unrel_strong,624.6
50,object,backward,unrel_weak,675.3
1050,object,backward,unrel_weak,708.0
50,eggs,bacon,strong,719.1
1050,eggs,bacon,strong,718.2
50,pork,bacon,weak,626.8
1050,pork,bacon,weak,697.9
50,appliance,bacon,unrel_strong,613.0
1050,appliance,bacon,unrel_strong,715.0
50,meteorite,bacon,unrel_weak,653.6
1050,meteorite,bacon,unrel_weak,700.5
50,villain,bad,strong,603.5
1050,villain,bad,strong,636.5
50,guilt,bad,weak,600.3
1050,guilt,bad,weak,679.5
50,tumor,bad,unrel_strong,649.7
1050,tumor,bad,unrel_strong,665.9
50,clockwise,bad,unrel_weak,728.1
1050,clockwise,bad,unrel_weak,648.2
50,sack,bag,strong,607.2
1050,sack,bag,strong,622.5
50,grab,bag,weak,629.9
1050,grab,bag,weak,599.1
50,chaos,bag,unrel_strong,675.3
1050,chaos,bag,unrel_strong,610.5
50,account,bag,unrel_weak,630.0
1050,account,bag,unrel_weak,578.9
50,broil,bake,strong,613.2
1050,broil,bake,strong,676.9
50,cake,bake,weak,684.8
1050,cake,bake,weak,692.0
50,station,bake,unrel_strong,664.0
1050,station,bake,unrel_strong,887.4
50,south,bake,unrel_weak,668.4
1050,south,bake,unrel_weak,733.9
50,bowling,ball,strong,629.7
1050,bowling,ball,strong,624.2
50,catch,ball,weak,660.2
1050,catch,ball,weak,702.5
50,surroundings,ball,unrel_strong,580.7
1050,surroundings,ball,unrel_strong,665.3
50,crunch,ball,unrel_weak,631.9
1050,crunch,ball,unrel_weak,621.0
50,tutu,ballet,strong,772.2
1050,tutu,ballet,strong,636.6
50,jazz,ballet,weak,662.2
1050,jazz,ballet,weak,818.6
50,relative,ballet,unrel_strong,747.4
1050,relative,ballet,unrel_strong,946.7
50,officer,ballet,unrel_weak,827.6
1050,officer,ballet,unrel_weak,685.8
50,helium,balloon,strong,602.4
1050,helium,balloon,strong,640.7
50,inflation,balloon,weak,641.3
1050,inflation,balloon,weak,639.9
50,defend,balloon,unrel_strong,611.7
1050,defend,balloon,unrel_strong,738.1
50,history,balloon,unrel_weak,625.2
1050,history,balloon,unrel_weak,824.5
50,rubber,band,strong,691.3
1050,rubber,band,strong,554.0
50,trombone,band,weak,614.1
1050,trombone,band,weak,616.5
50,shears,band,unrel_strong,654.1
1050,shears,band,unrel_strong,689.2
50,snake,band,unrel_weak,715.6
1050,snake,band,unrel_weak,656.1
50,teller,bank,strong,608.0
1050,teller,bank,strong,591.1
50,banker,bank,weak,611.9
1050,banker,bank,weak,604.3
50,women,bank,unrel_strong,651.8
1050,women,bank,unrel_strong,697.2
50,adjective,bank,unrel_weak,631.6
1050,adjective,bank,unrel_weak,742.0
50,saloon,bar,strong,612.8
1050,saloon,bar,strong,672.1
50,restaurant,bar,weak,623.1
1050,restaurant,bar,weak,668.6
50,swiss,bar,unrel_strong,696.7
1050,swiss,bar,unrel_strong,634.5
50,swift,bar,unrel_weak,599.2
1050,swift,bar,unrel_weak,640.8
50,sale,bargain,strong,752.7
1050,sale,bargain,strong,796.8
50,value,bargain,weak,793.5
1050,value,bargain,weak,756.9
50,cobweb,bargain,unrel_strong,852.5
1050,cobweb,bargain,unrel_strong,705.1
50,fray,bargain,unrel_weak,773.7
1050,fray,bargain,unrel_weak,697.9
50,foundation,base,strong,634.6
1050,foundation,base,strong,609.2
50,data,base,weak,643.6
1050,data,base,weak,651.3
50,volcano,base,unrel_strong,681.9
1050,volcano,base,unrel_strong,774.7
50,scream,base,unrel_weak,661.2
1050,scream,base,unrel_weak,658.3
50,catcher,baseball,strong,674.5
1050,catcher,baseball,strong,640.9
50,team,baseball,weak,701.1
1050,team,baseball,weak,647.8
50,burglary,baseball,unrel_strong,736.9
1050,burglary,baseball,unrel_strong,670.5
50,odd,baseball,unrel_weak,719.6
1050,odd,baseball,unrel_weak,651.8
50,instinct,basic,strong,628.1
1050,instinct,basic,strong,650.1
50,extinct,basic,weak,649.2
1050,extinct,basic,weak,663.8
50,remain,basic,unrel_strong,608.9
1050,remain,basic,unrel_strong,717.7
50,discreet,basic,unrel_weak,631.6
1050,discreet,basic,unrel_weak,704.3
50,wicker,basket,strong,608.2
1050,wicker,basket,strong,806.3
50,waste,basket,weak,645.6
1050,waste,basket,weak,689.0
50,tarzan,basket,unrel_strong,677.6
1050,tarzan,basket,unrel_strong,736.8
50,forget,basket,unrel_weak,653.3
1050,forget,basket,unrel_weak,723.6
50,dunk,basketball,strong,667.1
1050,dunk,basketball,strong,646.4
50,baseball,basketball,weak,768.3
1050,baseball,basketball,weak,681.9
50,tuesday,basketball,unrel_strong,701.3
1050,tuesday,basketball,unrel_strong,792.8
50,oval,basketball,unrel_weak,611.9
1050,oval,basketball,unrel_weak,844.1
50,treble,bass,strong,651.4
1050,treble,bass,strong,743.9
50,cello,bass,weak,641.3
1050,cello,bass,weak,668.4
50,cards,bass,unrel_strong,660.7
1050,cards,bass,unrel_strong,886.2
50,meticulous,bass,unrel_weak,702.3
1050,meticulous,bass,unrel_weak,739.4
50,ball,bat,strong,665.1
1050,ball,bat,strong,680.8
50,swatter,bat,weak,744.6
1050,swatter,bat,weak,687.1
50,contract,bat,unrel_strong,626.3
1050,contract,bat,unrel_strong,803.7
50,freezer,bat,unrel_weak,583.1
1050,freezer,bat,unrel_weak,682.3
50,robe,bath,strong,605.2
1050,robe,bath,strong,628.0
50,suds,bath,weak,621.4
1050,suds,bath,weak,793.4
50,least,bath,unrel_strong,637.1
1050,least,bath,unrel_strong,586.2
50,referee,bath,unrel_weak,698.2
1050,referee,bath,unrel_weak,663.1
50,toilet,bathroom,strong,588.8
1050,toilet,bathroom,strong,614.6
50,bedroom,bathroom,weak,619.6
1050,bedroom,bathroom,weak,657.5
50,liberty,bathroom,unrel_strong,746.8
1050,liberty,bathroom,unrel_strong,676.8
50,sword,bathroom,unrel_weak,596.3
1050,sword,bathroom,unrel_weak,633.5
50,coast,beach,strong,784.8
1050,coast,beach,strong,649.2
50,secluded,beach,weak,675.1
1050,secluded,beach,weak,738.9
50,meeting,beach,unrel_strong,608.1
1050,meeting,beach,unrel_strong,727.5
50,tiger,beach,unrel_weak,665.7
1050,tiger,beach,unrel_weak,691.5
50,laser,beam,strong,749.1
1050,laser,beam,strong,673.0
50,support,beam,weak,736.6
1050,support,beam,weak,798.7
50,able,beam,unrel_strong,679.4
1050,able,beam,unrel_strong,787.6
50,poetry,beam,unrel_weak,799.0
1050,poetry,beam,unrel_weak,773.2
50,kidney,bean,strong,667.7
1050,kidney,bean,strong,653.8
50,stalk,bean,weak,674.1
1050,stalk,bean,weak,701.0
50,everyday,bean,unrel_strong,850.9
1050,everyday,bean,unrel_strong,714.1
50,drawing,bean,unrel_weak,863.7
1050,drawing,bean,unrel_weak,755.0
50,cub,bear,strong,695.3
1050,cub,bear,strong,590.7
50,animal,bear,weak,761.4
1050,animal,bear,weak,585.8
50,primate,bear,unrel_strong,574.3
1050,primate,bear,unrel_strong,672.6
50,nerve,bear,unrel_weak,614.4
1050,nerve,bear,unrel_weak,735.5
50,moustache,beard,strong,647.7
1050,moustache,beard,strong,609.0
50,shave,beard,weak,624.2
1050,shave,beard,weak,662.5
50,dinner,beard,unrel_strong,714.2
1050,dinner,beard,unrel_strong,688.4
50,weights,beard,unrel_weak,724.2
1050,weights,beard,unrel_weak,684.0
50,beauty,beast,strong,656.4
1050,beauty,beast,strong,638.4
50,antelope,beast,weak,653.4
1050,antelope,beast,weak,691.2
50,sock,beast,unrel_strong,705.0
1050,sock,beast,unrel_strong,726.1
50,put,beast,unrel_weak,776.5
1050,put,beast,unrel_weak,705.5
50,rhythm,beat,strong,654.0
1050,rhythm,beat,strong,715.4
50,overpower,beat,weak,608.2
1050,overpower,beat,weak,656.4
50,curve,beat,unrel_strong,742.3
1050,curve,beat,unrel_strong,667.5
50,interview,beat,unrel_weak,819.7
1050,interview,beat,unrel_weak,737.6
50,gorgeous,beautiful,strong,572.0
1050,gorgeous,beautiful,strong,643.0
50,waterfall,beautiful,weak,654.2
1050,waterfall,beautiful,weak,649.3
50,sneaky,beautiful,unrel_strong,684.3
1050,sneaky,beautiful,unrel_strong,748.6
50,division,beautiful,unrel_weak,633.2
1050,division,beautiful,unrel_weak,730.6
50,loft,bed,strong,644.7
1050,loft,bed,strong,663.8
50,sofa,bed,weak,625.6
1050,sofa,bed,weak,516.5
50,candidate,bed,unrel_strong,576.0
1050,candidate,bed,unrel_strong,732.0
50,clench,bed,unrel_weak,584.6
1050,clench,bed,unrel_weak,713.5
50,room,bedroom,strong,635.9
1050,room,bedroom,strong,698.4
50,bathroom,bedroom,weak,709.6
1050,bathroom,bedroom,weak,672.7
50,far,bedroom,unrel_strong,719.3
1050,far,bedroom,unrel_strong,668.3
50,fling,bedroom,unrel_weak,801.0
1050,fling,bedroom,unrel_weak,662.6
50,hive,bee,strong,619.7
1050,hive,bee,strong,616.3
50,wasp,bee,weak,561.3
1050,wasp,bee,weak,619.1
50,competition,bee,unrel_strong,676.7
1050,competition,bee,unrel_strong,690.9
50,directions,bee,unrel_weak,662.5
1050,directions,bee,unrel_weak,642.5
50,roast,beef,strong,666.7
1050,roast,beef,strong,585.8
50,cornbeef,beef,weak,636.6
1050,cornbeef,beef,weak,620.5
50,glide,beef,unrel_strong,620.3
1050,glide,beef,unrel_strong,691.5
50,wisdom,beef,unrel_weak,629.5
1050,wisdom,beef,unrel_weak,672.8
50,mug,beer,strong,693.8
1050,mug,beer,strong,596.8
50,champagne,beer,weak,630.6
1050,champagne,beer,weak,679.3
50,system,beer,unrel_strong,643.1
1050,system,beer,unrel_strong,604.5
50,amuse,beer,unrel_weak,557.0
1050,amuse,beer,unrel_weak,662.8
50,after,before,strong,577.6
1050,after,before,strong,751.2
50,foresight,before,weak,575.8
1050,foresight,before,weak,620.0
50,tune,before,unrel_strong,680.7
1050,tune,before,unrel_strong,616.7
50,dusk,before,unrel_weak,682.0
1050,dusk,before,unrel_weak,667.2
50,plead,beg,strong,738.7
1050,plead,beg,strong,662.4
50,steal,beg,weak,737.2
1050,steal,beg,weak,748.2
50,dish,beg,unrel_strong,709.8
1050,dish,beg,unrel_strong,700.3
50,process,beg,unrel_weak,734.7
1050,process,beg,unrel_weak,591.9
50,originate,begin,strong,564.3
1050,originate,begin,strong,782.9
50,start,begin,weak,686.2
1050,start,begin,weak,666.5
50,vivid,begin,unrel_strong,737.7
1050,vivid,begin,unrel_strong,662.7
50,professional,begin,unrel_weak,573.7
1050,professional,begin,unrel_weak,706.5
50,novice,beginner,strong,740.4
1050,novice,beginner,strong,663.3
50,amateur,beginner,weak,697.6
1050,amateur,beginner,weak,712.6
50,convent,beginner,unrel_strong,738.8
1050,convent,beginner,unrel_strong,787.0
50,crust,beginner,unrel_weak,699.9
1050,crust,beginner,unrel_weak,720.2
50,ending,beginning,strong,652.9
1050,ending,beginning,strong,672.3
50,birth,beginning,weak,757.0
1050,birth,beginning,weak,727.9
50,east,beginning,unrel_strong,761.2
1050,east,beginning,unrel_strong,661.7
50,impediment,beginning,unrel_weak,714.9
1050,impediment,beginning,unrel_weak,640.8
50,ahead,behind,strong,645.3
1050,ahead,behind,strong,564.8
50,back,behind,weak,608.1
1050,back,behind,weak,619.2
50,safari,behind,unrel_strong,634.9
1050,safari,behind,unrel_strong,701.2
50,unsolved,behind,unrel_weak,744.1
1050,unsolved,behind,unrel_weak,663.1
50,human,being,strong,648.4
1050,human,being,strong,678.3
50,existence,being,weak,578.8
1050,existence,being,weak,740.5
50,twilight,being,unrel_strong,594.5
1050,twilight,being,unrel_strong,634.2
50,geometry,being,unrel_weak,627.9
1050,geometry,being,unrel_weak,691.6
50,superstition,belief,strong,734.6
1050,superstition,belief,strong,789.3
50,concept,belief,weak,676.1
1050,concept,belief,weak,665.5
50,rigid,belief,unrel_strong,620.2
1050,rigid,belief,unrel_strong,690.6
50,pork,belief,unrel_weak,701.8
1050,pork,belief,unrel_weak,707.7
50,disbelieve,believe,strong,643.7
1050,disbelieve,believe,strong,643.3
50,doubt,believe,weak,606.6
1050,doubt,believe,weak,654.2
50,vacancy,believe,unrel_strong,616.5
1050,vacancy,believe,unrel_strong,689.9
50,lemon,believe,unrel_weak,552.1
1050,lemon,believe,unrel_weak,790.5
50,chime,bell,strong,599.2
1050,chime,bell,strong,811.6
50,ring,bell,weak,550.1
1050,ring,bell,weak,607.5
50,heading,bell,unrel_strong,683.4
1050,heading,bell,unrel_strong,670.5
50,ski,bell,unrel_weak,673.5
1050,ski,bell,unrel_weak,619.2
50,above,below,strong,665.6
1050,above,below,strong,592.7
50,descent,below,weak,610.0
1050,descent,below,weak,704.5
50,ticket,below,unrel_strong,681.9
1050,ticket,below,unrel_strong,795.4
50,stamp,below,unrel_weak,691.1
1050,stamp,below,unrel_weak,754.7
50,sash,belt,strong,660.5
1050,sash,belt,strong,615.6
50,asteroid,belt,weak,623.5
1050,asteroid,belt,weak,710.3
50,dairy,belt,unrel_strong,630.9
1050,dairy,belt,unrel_strong,643.2
50,bent,belt,unrel_weak,598.0
1050,bent,belt,unrel_weak,677.6
50,flexible,bend,strong,699.2
1050,flexible,bend,strong,761.7
50,dent,bend,weak,720.3
1050,dent,bend,weak,717.9
50,topping,bend,unrel_strong,576.4
1050,topping,bend,unrel_strong,735.1
50,van,bend,unrel_weak,646.4
1050,van,bend,unrel_weak,681.5
50,favorite,best,strong,616.2
1050,favorite,best,strong,647.2
50,peak,best,weak,602.5
1050,peak,best,weak,703.2
50,caption,best,unrel_strong,602.3
1050,caption,best,unrel_strong,622.0
50,fragile,best,unrel_weak,667.8
1050,fragile,best,unrel_weak,653.4
50,worse,better,strong,580.1
1050,worse,better,strong,688.2
50,good,better,weak,635.0
1050,good,better,weak,809.3
50,cricket,better,unrel_strong,612.3
1050,cricket,better,unrel_strong,669.0
50,veer,better,unrel_weak,671.2
1050,veer,better,unrel_weak,745.0
50,proverb,bible,strong,691.7
1050,proverb,bible,strong,701.3
50,religious,bible,weak,728.2
1050,religious,bible,weak,678.5
50,me,bible,unrel_strong,817.1
1050,me,bible,unrel_strong,707.7
50,urge,bible,unrel_weak,732.3
1050,urge,bible,unrel_weak,664.0
50,tricycle,bicycle,strong,596.9
1050,tricycle,bicycle,strong,690.2
50,ride,bicycle,weak,602.0
1050,ride,bicycle,weak,677.6
50,runner,bicycle,unrel_strong,659.4
1050,runner,bicycle,unrel_strong,710.3
50,olympics,bicycle,unrel_weak,644.9
1050,olympics,bicycle,unrel_weak,758.0
50,huge,big,strong,596.9
1050,huge,big,strong,648.5
50,trees,big,weak,654.5
1050,trees,big,weak,661.6
50,pasta,big,unrel_strong,585.7
1050,pasta,big,unrel_strong,719.3
50,instant,big,unrel_weak,619.2
1050,instant,big,unrel_weak,697.3
50,pedal,bike,strong,548.1
1050,pedal,bike,strong,664.0
50,rack,bike,weak,635.7
1050,rack,bike,weak,745.3
50,rock,bike,unrel_strong,623.4
1050,rock,bike,unrel_strong,661.7
50,raspberry,bike,unrel_weak,658.0
1050,raspberry,bike,unrel_weak,654.5
50,idol,billy,strong,807.3
1050,idol,billy,strong,931.3
50,goat,billy,weak,753.7
1050,goat,billy,weak,877.5
50,swoon,billy,unrel_strong,911.2
1050,swoon,billy,unrel_strong,803.0
50,stump,billy,unrel_weak,844.0
1050,stump,billy,unrel_weak,701.6
50,science,biology,strong,736.2
1050,science,biology,strong,728.2
50,fungi,biology,weak,670.7
1050,fungi,biology,weak,649.2
50,fear,biology,unrel_strong,762.2
1050,fear,biology,unrel_strong,680.1
50,ballot,biology,unrel_weak,703.4
1050,ballot,biology,unrel_weak,771.0
50,wings,bird,strong,528.2
1050,wings,bird,strong,760.3
50,early,bird,weak,572.1
1050,early,bird,weak,828.4
50,lid,bird,unrel_strong,755.3
1050,lid,bird,unrel_strong,675.9
50,brake,bird,unrel_weak,681.9
1050,brake,bird,unrel_weak,781.8
50,drill,bit,strong,637.8
1050,drill,bit,strong,647.3
50,scrap,bit,weak,614.9
1050,scrap,bit,weak,767.3
50,disagreement,bit,unrel_strong,757.6
1050,disagreement,bit,unrel_strong,651.9
50,obvious,bit,unrel_weak,671.0
1050,obvious,bit,unrel_weak,635.3
50,snob,bitch,strong,596.5
1050,snob,bitch,strong,854.6
50,roommate,bitch,weak,684.7
1050,roommate,bitch,weak,724.1
50,cooler,bitch,unrel_strong,672.8
1050,cooler,bitch,unrel_strong,719.9
50,turnip,bitch,unrel_weak,665.0
1050,turnip,bitch,unrel_weak,789.7
50,bit,bite,strong,780.3
1050,bit,bite,strong,642.8
50,scratch,bite,weak,653.4
1050,scratch,bite,weak,722.5
50,side,bite,unrel_strong,705.9
1050,side,bite,unrel_strong,706.2
50,majority,bite,unrel_weak,740.9
1050,majority,bite,unrel_weak,710.6
50,white,black,strong,553.2
1050,white,black,strong,720.7
50,soot,black,weak,670.8
1050,soot,black,weak,721.8
50,selection,black,unrel_strong,632.6
1050,selection,black,unrel_strong,793.2
50,enough,black,unrel_weak,561.7
1050,enough,black,unrel_weak,617.1
50,scapegoat,blame,strong,652.5
1050,scapegoat,blame,strong,746.9
50,ridicule,blame,weak,720.4
1050,ridicule,blame,weak,668.4
50,sow,blame,unrel_strong,605.0
1050,sow,blame,unrel_strong,657.1
50,gather,blame,unrel_weak,632.3
1050,gather,blame,unrel_weak,807.1
50,quilt,blanket,strong,593.0
1050,quilt,blanket,strong,779.0
50,pillow,blanket,weak,595.5
1050,pillow,blanket,weak,680.1
50,injection,blanket,unrel_strong,595.9
1050,injection,blanket,unrel_strong,645.3
50,victory,blanket,unrel_weak,652.5
1050,victory,blanket,unrel_weak,679.1
50,clorox,bleach,strong,656.1
1050,clorox,bleach,strong,601.3
50,starch,bleach,weak,683.0
1050,starch,bleach,weak,839.6
50,example,bleach,unrel_strong,790.6
1050,example,bleach,unrel_strong,705.3
50,vice,bleach,unrel_weak,868.9
1050,vice,bleach,unrel_weak,827.8
50,brunette,blonde,strong,652.9
1050,brunette,blonde,strong,588.1
50,peroxide,blonde,weak,697.4
1050,peroxide,blonde,weak,621.0
50,chime,blonde,unrel_strong,671.4
1050,chime,blonde,unrel_strong,666.8
50,ceramics,blonde,unrel_weak,724.8
1050,ceramics,blonde,unrel_weak,667.4
50,cut,blood,strong,596.6
1050,cut,blood,strong,749.8
50,hound,blood,weak,577.5
1050,hound,blood,weak,757.6
50,clean,blood,unrel_strong,621.1
1050,clean,blood,unrel_strong,669.5
50,daily,blood,unrel_weak,638.3
1050,daily,blood,unrel_weak,692.2
50,whistle,blow,strong,659.2
1050,whistle,blow,strong,654.8
50,nose,blow,weak,646.3
1050,nose,blow,weak,638.5
50,gum,blow,unrel_strong,661.3
1050,gum,blow,unrel_strong,636.0
50,acid,blow,unrel_weak,663.6
1050,acid,blow,unrel_weak,736.2
50,sapphire,blue,strong,561.9
1050,sapphire,blue,strong,713.5
50,adjective,blue,weak,635.1
1050,adjective,blue,weak,710.9
50,snuggle,blue,unrel_strong,554.3
1050,snuggle,blue,unrel_strong,615.1
50,roommate,blue,unrel_weak,558.0
1050,roommate,blue,unrel_weak,654.2
50,embarrass,blush,strong,710.1
1050,embarrass,blush,strong,781.3
50,flush,blush,weak,725.0
1050,flush,blush,weak,762.0
50,erect,blush,unrel_strong,788.3
1050,erect,blush,unrel_strong,770.1
50,grammar,blush,unrel_weak,710.2
1050,grammar,blush,unrel_weak,767.9
50,bulletin,board,strong,560.4
1050,bulletin,board,strong,839.6
50,cork,board,weak,695.5
1050,cork,board,weak,717.9
50,brittle,board,unrel_strong,658.3
1050,brittle,board,unrel_strong,764.5
50,top,board,unrel_weak,678.7
1050,top,board,unrel_weak,716.8
50,hull,boat,strong,651.8
1050,hull,boat,strong,695.8
50,gravy,boat,weak,727.6
1050,gravy,boat,weak,643.0
50,fingernail,boat,unrel_strong,667.4
1050,fingernail,boat,unrel_strong,575.1
50,sand,boat,unrel_weak,609.3
1050,sand,boat,unrel_weak,665.0
50,physiology,body,strong,722.3
1050,physiology,body,strong,635.1
50,abdomen,body,weak,543.9
1050,abdomen,body,weak,601.6
50,chemistry,body,unrel_strong,644.8
1050,chemistry,body,unrel_strong,712.4
50,sauce,body,unrel_weak,634.5
1050,sauce,body,unrel_weak,681.7
50,explosion,bomb,strong,634.3
1050,explosion,bomb,strong,697.6
50,nuclear,bomb,weak,761.8
1050,nuclear,bomb,weak,581.8
50,shatter,bomb,unrel_strong,601.7
1050,shatter,bomb,unrel_strong,645.3
50,square,bomb,unrel_weak,773.2
1050,square,bomb,unrel_weak,692.2
50,hip,bone,strong,628.3
1050,hip,bone,strong,675.1
50,bury,bone,weak,695.8
1050,bury,bone,weak,630.0
50,continent,bone,unrel_strong,724.8
1050,continent,bone,unrel_strong,700.6
50,construct,bone,unrel_weak,631.3
1050,construct,bone,unrel_weak,690.0
50,magazine,book,strong,663.9
1050,magazine,book,strong,556.2
50,content,book,weak,551.5
1050,content,book,weak,623.4
50,wide,book,unrel_strong,605.9
1050,wide,book,unrel_strong,632.0
50,tense,book,unrel_weak,638.0
1050,tense,book,unrel_weak,572.1
50,hiking,boots,strong,574.9
1050,hiking,boots,strong,653.8
50,cowboy,boots,weak,608.8
1050,cowboy,boots,weak,648.0
50,loss,boots,unrel_strong,683.5
1050,loss,boots,unrel_strong,713.1
50,feature,boots,unrel_weak,613.8
