isi,prime,target,condition,meanRT
1050,remain,basic,unrel_strong,536.5
50,discreet,basic,unrel_weak,560.1
1050,discreet,basic,unrel_weak,496.8
50,wicker,basket,strong,503.4
1050,wicker,basket,strong,492.6
50,waste,basket,weak,553.3
1050,waste,basket,weak,500.0
50,tarzan,basket,unrel_strong,602.0
1050,tarzan,basket,unrel_strong,595.1
50,forget,basket,unrel_weak,521.4
1050,forget,basket,unrel_weak,477.8
50,dunk,basketball,strong,592.3
1050,dunk,basketball,strong,530.2
50,baseball,basketball,weak,547.6
1050,baseball,basketball,weak,594.8
50,tuesday,basketball,unrel_strong,533.3
1050,tuesday,basketball,unrel_strong,499.1
50,oval,basketball,unrel_weak,548.7
1050,oval,basketball,unrel_weak,505.4
50,treble,bass,strong,572.6
1050,treble,bass,strong,668.6
50,cello,bass,weak,782.9
1050,cello,bass,weak,537.5
50,cards,bass,unrel_strong,589.9
1050,cards,bass,unrel_strong,600.4
50,meticulous,bass,unrel_weak,565.0
1050,meticulous,bass,unrel_weak,566.7
50,ball,bat,strong,538.8
1050,ball,bat,strong,528.5
50,swatter,bat,weak,508.6
1050,swatter,bat,weak,606.4
50,contract,bat,unrel_strong,472.4
1050,contract,bat,unrel_strong,508.9
50,freezer,bat,unrel_weak,513.1
1050,freezer,bat,unrel_weak,470.8
50,robe,bath,strong,495.3
1050,robe,bath,strong,495.6
50,suds,bath,weak,533.4
1050,suds,bath,weak,513.7
50,least,bath,unrel_strong,536.3
1050,least,bath,unrel_strong,477.6
50,referee,bath,unrel_weak,584.4
1050,referee,bath,unrel_weak,507.8
50,toilet,bathroom,strong,488.3
1050,toilet,bathroom,strong,545.5
50,bedroom,bathroom,weak,569.8
1050,bedroom,bathroom,weak,483.3
50,liberty,bathroom,unrel_strong,533.4
1050,liberty,bathroom,unrel_strong,530.5
50,sword,bathroom,unrel_weak,506.8
1050,sword,bathroom,unrel_weak,490.2
50,coast,beach,strong,498.5
1050,coast,beach,strong,578.4
50,secluded,beach,weak,516.6
1050,secluded,beach,weak,541.6
50,meeting,beach,unrel_strong,622.2
1050,meeting,beach,unrel_strong,555.8
50,tiger,beach,unrel_weak,556.2
1050,tiger,beach,unrel_weak,536.0
50,laser,beam,strong,566.6
1050,laser,beam,strong,483.3
50,support,beam,weak,565.6
1050,support,beam,weak,568.3
50,able,beam,unrel_strong,586.6
1050,able,beam,unrel_strong,630.3
50,poetry,beam,unrel_weak,549.2
1050,poetry,beam,unrel_weak,587.2
50,kidney,bean,strong,714.9
1050,kidney,bean,strong,507.8
50,stalk,bean,weak,488.4
1050,stalk,bean,weak,507.3
50,everyday,bean,unrel_strong,544.8
1050,everyday,bean,unrel_strong,549.4
50,drawing,bean,unrel_weak,630.7
1050,drawing,bean,unrel_weak,583.9
50,cub,bear,strong,561.6
1050,cub,bear,strong,565.2
50,animal,bear,weak,484.3
1050,animal,bear,weak,524.4
50,primate,bear,unrel_strong,541.3
1050,primate,bear,unrel_strong,589.2
50,nerve,bear,unrel_weak,584.6
1050,nerve,bear,unrel_weak,561.8
50,beauty,beast,strong,512.0
1050,beauty,beast,strong,566.5
50,antelope,beast,weak,604.9
1050,antelope,beast,weak,606.2
50,sock,beast,unrel_strong,623.7
1050,sock,beast,unrel_strong,604.7
50,put,beast,unrel_weak,578.0
1050,put,beast,unrel_weak,696.0
50,rhythm,beat,strong,580.9
1050,rhythm,beat,strong,554.7
50,overpower,beat,weak,552.5
1050,overpower,beat,weak,543.8
50,curve,beat,unrel_strong,526.0
1050,curve,beat,unrel_strong,522.7
50,interview,beat,unrel_weak,534.4
1050,interview,beat,unrel_weak,514.8
50,gorgeous,beautiful,strong,655.7
1050,gorgeous,beautiful,strong,568.4
50,waterfall,beautiful,weak,609.5
1050,waterfall,beautiful,weak,500.4
50,sneaky,beautiful,unrel_strong,591.5
1050,sneaky,beautiful,unrel_strong,557.1
50,division,beautiful,unrel_weak,532.1
1050,division,beautiful,unrel_weak,619.6
50,loft,bed,strong,509.9
1050,loft,bed,strong,490.3
50,sofa,bed,weak,534.0
1050,sofa,bed,weak,504.5
50,candidate,bed,unrel_strong,493.6
1050,candidate,bed,unrel_strong,526.1
50,clench,bed,unrel_weak,525.2
1050,clench,bed,unrel_weak,528.0
50,room,bedroom,strong,515.9
1050,room,bedroom,strong,515.0
50,bathroom,bedroom,weak,507.4
1050,bathroom,bedroom,weak,520.2
50,far,bedroom,unrel_strong,557.7
1050,far,bedroom,unrel_strong,588.7
50,fling,bedroom,unrel_weak,551.7
1050,fling,bedroom,unrel_weak,514.1
50,hive,bee,strong,527.5
1050,hive,bee,strong,495.4
50,wasp,bee,weak,517.7
1050,wasp,bee,weak,573.3
50,competition,bee,unrel_strong,609.5
1050,competition,bee,unrel_strong,521.4
50,directions,bee,unrel_weak,514.3
1050,directions,bee,unrel_weak,489.6
50,roast,beef,strong,515.4
1050,roast,beef,strong,506.8
50,cornbeef,beef,weak,573.7
1050,cornbeef,beef,weak,644.2
50,glide,beef,unrel_strong,486.6
1050,glide,beef,unrel_strong,531.6
50,wisdom,beef,unrel_weak,533.7
1050,wisdom,beef,unrel_weak,494.7
50,mug,beer,strong,549.0
1050,mug,beer,strong,480.7
50,champagne,beer,weak,565.8
1050,champagne,beer,weak,509.0
50,system,beer,unrel_strong,573.0
1050,system,beer,unrel_strong,525.0
50,amuse,beer,unrel_weak,575.8
1050,amuse,beer,unrel_weak,647.3
50,after,before,strong,465.1
1050,after,before,strong,583.3
50,foresight,before,weak,597.1
1050,foresight,before,weak,581.5
50,tune,before,unrel_strong,603.3
1050,tune,before,unrel_strong,566.5
50,dusk,before,unrel_weak,557.4
1050,dusk,before,unrel_weak,647.2
50,plead,beg,strong,571.6
1050,plead,beg,strong,514.3
50,steal,beg,weak,467.5
1050,steal,beg,weak,481.6
50,dish,beg,unrel_strong,503.1
1050,dish,beg,unrel_strong,535.9
50,process,beg,unrel_weak,516.0
1050,process,beg,unrel_weak,538.7
50,originate,begin,strong,689.4
1050,originate,begin,strong,531.7
50,start,begin,weak,652.5
1050,start,begin,weak,534.8
50,vivid,begin,unrel_strong,632.7
1050,vivid,begin,unrel_strong,605.3
50,professional,begin,unrel_weak,555.9
1050,professional,begin,unrel_weak,523.0
50,novice,beginner,strong,596.1
1050,novice,beginner,strong,589.0
50,amateur,beginner,weak,599.6
1050,amateur,beginner,weak,537.3
50,convent,beginner,unrel_strong,619.7
1050,convent,beginner,unrel_strong,641.1
50,crust,beginner,unrel_weak,549.7
1050,crust,beginner,unrel_weak,552.2
50,ending,beginning,strong,526.1
1050,ending,beginning,strong,579.1
50,birth,beginning,weak,582.3
1050,birth,beginning,weak,543.8
50,east,beginning,unrel_strong,589.2
1050,east,beginning,unrel_strong,552.5
50,impediment,beginning,unrel_weak,664.0
1050,impediment,beginning,unrel_weak,542.9
50,human,being,strong,570.8
1050,human,being,strong,546.9
50,existence,being,weak,540.2
1050,existence,being,weak,536.4
50,twilight,being,unrel_strong,630.3
1050,twilight,being,unrel_strong,498.4
50,geometry,being,unrel_weak,640.4
1050,geometry,being,unrel_weak,558.9
50,superstition,belief,strong,469.2
1050,superstition,belief,strong,587.4
50,concept,belief,weak,605.8
1050,concept,belief,weak,540.3
50,rigid,belief,unrel_strong,596.4
1050,rigid,belief,unrel_strong,551.7
50,pork,belief,unrel_weak,503.6
1050,pork,belief,unrel_weak,610.7
50,disbelieve,believe,strong,584.2
1050,disbelieve,believe,strong,582.2
50,doubt,believe,weak,554.5
1050,doubt,believe,weak,499.7
50,vacancy,believe,unrel_strong,567.9
1050,vacancy,believe,unrel_strong,558.3
50,lemon,believe,unrel_weak,534.6
1050,lemon,believe,unrel_weak,600.1
50,chime,bell,strong,537.3
1050,chime,bell,strong,540.5
50,ring,bell,weak,532.1
1050,ring,bell,weak,449.2
50,heading,bell,unrel_strong,561.1
1050,heading,bell,unrel_strong,513.0
50,ski,bell,unrel_weak,539.9
1050,ski,bell,unrel_weak,493.2
50,above,below,strong,504.9
1050,above,below,strong,529.4
50,descent,below,weak,556.3
1050,descent,below,weak,533.2
50,ticket,below,unrel_strong,552.6
1050,ticket,below,unrel_strong,508.3
50,stamp,below,unrel_weak,530.4
1050,stamp,below,unrel_weak,612.7
50,sash,belt,strong,551.5
1050,sash,belt,strong,502.9
50,asteroid,belt,weak,520.9
1050,asteroid,belt,weak,512.1
50,dairy,belt,unrel_strong,556.3
1050,dairy,belt,unrel_strong,496.0
50,bent,belt,unrel_weak,579.7
1050,bent,belt,unrel_weak,552.0
50,flexible,bend,strong,525.7
1050,flexible,bend,strong,485.2
50,dent,bend,weak,521.8
1050,dent,bend,weak,490.5
50,topping,bend,unrel_strong,551.6
1050,topping,bend,unrel_strong,494.0
50,van,bend,unrel_weak,520.0
1050,van,bend,unrel_weak,540.2
50,favorite,best,strong,620.7
1050,favorite,best,strong,561.7
50,peak,best,weak,543.3
1050,peak,best,weak,551.9
50,caption,best,unrel_strong,487.8
1050,caption,best,unrel_strong,502.2
50,fragile,best,unrel_weak,557.6
1050,fragile,best,unrel_weak,525.4
50,worse,better,strong,551.4
1050,worse,better,strong,498.8
50,good,better,weak,510.1
1050,good,better,weak,541.5
50,cricket,better,unrel_strong,502.8
1050,cricket,better,unrel_strong,515.3
50,veer,better,unrel_weak,605.7
1050,veer,better,unrel_weak,620.1
50,proverb,bible,strong,576.4
1050,proverb,bible,strong,519.1
50,religious,bible,weak,582.0
1050,religious,bible,weak,526.6
50,me,bible,unrel_strong,555.0
1050,me,bible,unrel_strong,569.2
50,urge,bible,unrel_weak,536.4
1050,urge,bible,unrel_weak,530.9
50,tricycle,bicycle,strong,543.9
1050,tricycle,bicycle,strong,495.7
50,ride,bicycle,weak,544.4
1050,ride,bicycle,weak,498.4
50,runner,bicycle,unrel_strong,477.5
1050,runner,bicycle,unrel_strong,510.9
50,olympics,bicycle,unrel_weak,560.0
1050,olympics,bicycle,unrel_weak,556.4
50,huge,big,strong,511.5
1050,huge,big,strong,527.4
50,trees,big,weak,513.7
1050,trees,big,weak,496.4
50,pasta,big,unrel_strong,571.3
1050,pasta,big,unrel_strong,500.2
50,instant,big,unrel_weak,581.7
1050,instant,big,unrel_weak,503.6
50,pedal,bike,strong,535.7
1050,pedal,bike,strong,518.1
50,rack,bike,weak,478.0
1050,rack,bike,weak,507.4
50,rock,bike,unrel_strong,533.5
1050,rock,bike,unrel_strong,504.4
50,raspberry,bike,unrel_weak,509.3
1050,raspberry,bike,unrel_weak,511.8
50,idol,billy,strong,551.9
1050,idol,billy,strong,565.2
50,goat,billy,weak,528.6
1050,goat,billy,weak,526.7
50,swoon,billy,unrel_strong,568.7
1050,swoon,billy,unrel_strong,629.4
50,stump,billy,unrel_weak,573.2
1050,stump,billy,unrel_weak,698.6
50,science,biology,strong,532.3
1050,science,biology,strong,580.4
50,fungi,biology,weak,585.5
1050,fungi,biology,weak,545.4
50,fear,biology,unrel_strong,574.6
1050,fear,biology,unrel_strong,561.9
50,ballot,biology,unrel_weak,604.1
1050,ballot,biology,unrel_weak,627.6
50,wings,bird,strong,524.4
1050,wings,bird,strong,536.5
50,early,bird,weak,580.3
1050,early,bird,weak,532.6
50,lid,bird,unrel_strong,576.5
1050,lid,bird,unrel_strong,482.5
50,brake,bird,unrel_weak,527.4
1050,brake,bird,unrel_weak,566.8
50,snob,bitch,strong,507.0
1050,snob,bitch,strong,569.9
50,roommate,bitch,weak,611.0
1050,roommate,bitch,weak,513.5
50,cooler,bitch,unrel_strong,577.3
1050,cooler,bitch,unrel_strong,545.3
50,turnip,bitch,unrel_weak,540.3
1050,turnip,bitch,unrel_weak,553.4
50,bit,bite,strong,508.6
1050,bit,bite,strong,517.8
50,scratch,bite,weak,511.2
1050,scratch,bite,weak,533.4
50,side,bite,unrel_strong,523.5
1050,side,bite,unrel_strong,525.9
50,majority,bite,unrel_weak,596.4
1050,majority,bite,unrel_weak,547.3
50,white,black,strong,536.3
1050,white,black,strong,512.1
50,soot,black,weak,555.3
1050,soot,black,weak,491.9
50,selection,black,unrel_strong,565.3
1050,selection,black,unrel_strong,602.0
50,enough,black,unrel_weak,509.4
1050,enough,black,unrel_weak,493.9
50,scapegoat,blame,strong,532.2
1050,scapegoat,blame,strong,506.6
50,ridicule,blame,weak,537.0
1050,ridicule,blame,weak,495.9
50,sow,blame,unrel_strong,662.9
1050,sow,blame,unrel_strong,499.7
50,gather,blame,unrel_weak,531.1
1050,gather,blame,unrel_weak,547.6
50,clorox,bleach,strong,565.1
1050,clorox,bleach,strong,461.4
50,starch,bleach,weak,616.5
1050,starch,bleach,weak,563.1
50,example,bleach,unrel_strong,633.8
1050,example,bleach,unrel_strong,595.4
50,vice,bleach,unrel_weak,597.4
1050,vice,bleach,unrel_weak,604.3
50,brunette,blonde,strong,562.7
1050,brunette,blonde,strong,502.7
50,peroxide,blonde,weak,551.4
1050,peroxide,blonde,weak,554.0
50,chime,blonde,unrel_strong,572.9
1050,chime,blonde,unrel_strong,562.9
50,ceramics,blonde,unrel_weak,530.8
1050,ceramics,blonde,unrel_weak,531.2
50,cut,blood,strong,547.2
1050,cut,blood,strong,524.5
50,hound,blood,weak,584.2
1050,hound,blood,weak,513.6
50,clean,blood,unrel_strong,610.8
1050,clean,blood,unrel_strong,525.6
50,daily,blood,unrel_weak,545.2
1050,daily,blood,unrel_weak,552.4
50,whistle,blow,strong,496.6
1050,whistle,blow,strong,508.3
50,nose,blow,weak,492.2
1050,nose,blow,weak,528.2
50,gum,blow,unrel_strong,536.6
1050,gum,blow,unrel_strong,543.2
50,acid,blow,unrel_weak,574.4
1050,acid,blow,unrel_weak,560.7
50,sapphire,blue,strong,602.5
1050,sapphire,blue,strong,546.3
50,adjective,blue,weak,586.1
1050,adjective,blue,weak,509.1
50,snuggle,blue,unrel_strong,606.2
1050,snuggle,blue,unrel_strong,545.6
50,roommate,blue,unrel_weak,659.9
1050,roommate,blue,unrel_weak,486.2
50,embarrass,blush,strong,571.2
1050,embarrass,blush,strong,481.8
50,flush,blush,weak,574.2
1050,flush,blush,weak,582.3
50,erect,blush,unrel_strong,619.1
1050,erect,blush,unrel_strong,549.6
50,grammar,blush,unrel_weak,579.3
1050,grammar,blush,unrel_weak,608.9
50,bulletin,board,strong,553.0
1050,bulletin,board,strong,540.0
50,cork,board,weak,569.2
1050,cork,board,weak,573.9
50,brittle,board,unrel_strong,548.4
1050,brittle,board,unrel_strong,578.0
50,top,board,unrel_weak,671.0
1050,top,board,unrel_weak,493.5
50,hull,boat,strong,528.3
1050,hull,boat,strong,551.5
50,gravy,boat,weak,500.5
1050,gravy,boat,weak,526.5
50,fingernail,boat,unrel_strong,510.4
1050,fingernail,boat,unrel_strong,542.1
50,sand,boat,unrel_weak,513.2
1050,sand,boat,unrel_weak,522.6
50,physiology,body,strong,567.2
1050,physiology,body,strong,571.2
50,abdomen,body,weak,532.4
1050,abdomen,body,weak,546.2
50,chemistry,body,unrel_strong,528.3
1050,chemistry,body,unrel_strong,495.4
50,sauce,body,unrel_weak,488.7
1050,sauce,body,unrel_weak,494.1
50,explosion,bomb,strong,526.7
1050,explosion,bomb,strong,766.2
50,nuclear,bomb,weak,528.8
1050,nuclear,bomb,weak,490.1
50,shatter,bomb,unrel_strong,509.2
1050,shatter,bomb,unrel_strong,553.9
50,square,bomb,unrel_weak,527.3
1050,square,bomb,unrel_weak,537.5
50,hip,bone,strong,502.4
1050,hip,bone,strong,463.6
50,bury,bone,weak,510.0
1050,bury,bone,weak,530.8
50,continent,bone,unrel_strong,547.7
1050,continent,bone,unrel_strong,505.7
50,construct,bone,unrel_weak,513.3
1050,construct,bone,unrel_weak,522.0
50,magazine,book,strong,478.3
1050,magazine,book,strong,537.9
50,content,book,weak,581.7
1050,content,book,weak,488.3
50,wide,book,unrel_strong,516.6
1050,wide,book,unrel_strong,526.3
50,tense,book,unrel_weak,497.4
1050,tense,book,unrel_weak,509.3
50,hiking,boots,strong,581.5
1050,hiking,boots,strong,533.8
50,cowboy,boots,weak,529.5
1050,cowboy,boots,weak,531.0
50,loss,boots,unrel_strong,572.2
1050,loss,boots,unrel_strong,477.8
50,feature,boots,unrel_weak,508.8
1050,feature,boots,unrel_weak,515.4
50,whiskey,booze,strong,605.1
1050,whiskey,booze,strong,551.2
50,bottle,booze,weak,551.7
1050,bottle,booze,weak,642.8
50,natural,booze,unrel_strong,567.2
1050,natural,booze,unrel_strong,711.8
50,trees,booze,unrel_weak,666.4
1050,trees,booze,unrel_weak,546.5
50,busy,bored,strong,552.4
1050,busy,bored,strong,512.6
50,excited,bored,weak,547.0
1050,excited,bored,weak,511.1
50,reject,bored,unrel_strong,567.2
1050,reject,bored,unrel_strong,518.5
50,sober,bored,unrel_weak,509.9
1050,sober,bored,unrel_weak,599.2
50,monotonous,boring,strong,719.1
1050,monotonous,boring,strong,553.0
50,symphony,boring,weak,539.5
1050,symphony,boring,weak,568.7
50,shake,boring,unrel_strong,527.6
1050,shake,boring,unrel_strong,579.9
50,designer,boring,unrel_weak,529.7
1050,designer,boring,unrel_weak,519.2
50,lend,borrow,strong,560.5
1050,lend,borrow,strong,520.6
50,sell,borrow,weak,501.3
1050,sell,borrow,weak,591.3
50,nicotine,borrow,unrel_strong,609.4
1050,nicotine,borrow,unrel_strong,548.3
50,identical,borrow,unrel_weak,532.4
1050,identical,borrow,unrel_weak,612.5
50,nag,bother,strong,614.7
1050,nag,bother,strong,557.6
50,offend,bother,weak,553.3
1050,offend,bother,weak,597.7
50,deal,bother,unrel_strong,574.7
1050,deal,bother,unrel_strong,605.0
50,perceive,bother,unrel_weak,600.2
1050,perceive,bother,unrel_weak,588.1
50,fighter,boxer,strong,582.3
1050,fighter,boxer,strong,545.3
50,champion,boxer,weak,512.1
1050,champion,boxer,weak,504.1
50,conquer,boxer,unrel_strong,555.9
1050,conquer,boxer,unrel_strong,591.9
50,matter,boxer,unrel_weak,541.0
1050,matter,boxer,unrel_weak,488.8
50,girl,boy,strong,526.9
1050,girl,boy,strong,504.7
50,cuddle,boy,weak,550.1
1050,cuddle,boy,weak,475.4
50,knapsack,boy,unrel_strong,541.0
1050,knapsack,boy,unrel_strong,558.6
50,impossible,boy,unrel_weak,523.9
1050,impossible,boy,unrel_weak,547.1
50,girlfriend,boyfriend,strong,497.6
1050,girlfriend,boyfriend,strong,518.6
50,handsome,boyfriend,weak,561.6
1050,handsome,boyfriend,weak,585.0
50,scenery,boyfriend,unrel_strong,571.0
1050,scenery,boyfriend,unrel_strong,531.3
50,badge,boyfriend,unrel_weak,550.8
1050,badge,boyfriend,unrel_weak,569.0
50,underwear,bra,strong,546.0
1050,underwear,bra,strong,545.8
50,adjustment,bra,weak,590.9
1050,adjustment,bra,weak,523.2
50,sickle,bra,unrel_strong,514.2
1050,sickle,bra,unrel_strong,513.1
50,pump,bra,unrel_weak,523.2
1050,pump,bra,unrel_weak,527.8
50,charm,bracelet,strong,598.6
1050,charm,bracelet,strong,573.4
50,ankle,bracelet,weak,575.7
1050,ankle,bracelet,weak,591.8
50,agency,bracelet,unrel_strong,558.9
1050,agency,bracelet,unrel_strong,579.6
50,dark,bracelet,unrel_weak,544.1
1050,dark,bracelet,unrel_weak,598.0
50,thinking,brain,strong,525.8
1050,thinking,brain,strong,541.4
50,einstein,brain,weak,540.4
1050,einstein,brain,weak,537.1
50,syrup,brain,unrel_strong,569.2
1050,syrup,brain,unrel_strong,524.3
50,hem,brain,unrel_weak,512.0
1050,hem,brain,unrel_weak,535.2
50,twig,branch,strong,555.8
1050,twig,branch,strong,529.1
50,perch,branch,weak,523.6
1050,perch,branch,weak,569.7
50,science,branch,unrel_strong,498.7
1050,science,branch,unrel_strong,545.7
50,chalkboard,branch,unrel_weak,584.3
1050,chalkboard,branch,unrel_weak,534.4
50,daring,brave,strong,592.3
1050,daring,brave,strong,493.3
50,soldier,brave,weak,582.4
1050,soldier,brave,weak,489.2
50,untrue,brave,unrel_strong,530.0
1050,untrue,brave,unrel_strong,500.2
50,compliment,brave,unrel_weak,507.0
1050,compliment,brave,unrel_weak,513.5
50,valor,bravery,strong,568.5
1050,valor,bravery,strong,581.9
50,courage,bravery,weak,621.8
1050,courage,bravery,weak,605.7
50,peanut,bravery,unrel_strong,585.1
1050,peanut,bravery,unrel_strong,517.5
50,behavior,bravery,unrel_weak,596.0
1050,behavior,bravery,unrel_weak,658.8
50,stale,bread,strong,563.5
1050,stale,bread,strong,562.6
50,flour,bread,weak,474.0
1050,flour,bread,weak,540.2
50,mister,bread,unrel_strong,519.7
1050,mister,bread,unrel_strong,576.1
50,chinese,bread,unrel_weak,512.6
1050,chinese,bread,unrel_weak,512.6
50,shatter,break,strong,531.7
1050,shatter,break,strong,490.7
50,mend,break,weak,537.7
1050,mend,break,weak,570.5
50,yearly,break,unrel_strong,577.7
1050,yearly,break,unrel_strong,482.0
50,mason,break,unrel_weak,538.5
1050,mason,break,unrel_weak,484.6
50,cereal,breakfast,strong,523.9
1050,cereal,breakfast,strong,502.6
50,egg,breakfast,weak,549.0
1050,egg,breakfast,weak,515.4
50,relativity,breakfast,unrel_strong,561.6
1050,relativity,breakfast,unrel_strong,538.3
50,fault,breakfast,unrel_weak,616.7
1050,fault,breakfast,unrel_weak,491.9
50,air,breathe,strong,558.9
1050,air,breathe,strong,531.1
50,oxygen,breathe,weak,570.2
1050,oxygen,breathe,weak,527.6
50,low,breathe,unrel_strong,535.2
1050,low,breathe,unrel_strong,529.7
50,hay,breathe,unrel_weak,620.9
1050,hay,breathe,unrel_weak,551.8
50,groom,bride,strong,538.4
1050,groom,bride,strong,540.6
50,wedding,bride,weak,525.8
1050,wedding,bride,weak,469.2
50,gully,bride,unrel_strong,527.4
1050,gully,bride,unrel_strong,494.8
50,belong,bride,unrel_weak,531.4
1050,belong,bride,unrel_weak,553.7
50,cauliflower,broccoli,strong,592.0
1050,cauliflower,broccoli,strong,525.0
50,vegetables,broccoli,weak,623.0
1050,vegetables,broccoli,weak,524.5
50,metric,broccoli,unrel_strong,571.5
1050,metric,broccoli,unrel_strong,651.4
50,notebook,broccoli,unrel_weak,584.6
1050,notebook,broccoli,unrel_weak,613.8
